chr5	3000115	3001052	V1rg10	1	-	3000115	3001052
chr5	3030237	3032082	Gm3027	1	+	3030237	3032082
chr5	3041626	3042711	Gm18187	1	+	3041626	3042711
chr5	3046515	3048006	Gm8706	1	-	3046515	3048006
chr5	3056620	3057032	Gm43529	1	-	3056620	3057032
chr5	3070742	3072522	Gm6486	1	+	3070742	3072522
chr5	3090768	3095074	Gm3053	1	+	3090768	3095074
chr5	3099389	3099663	Gm43530	1	+	3099389	3099663
chr5	3123776	3127383	Gm8715	1	+	3123776	3127383
chr5	3212334	3213694	Gm18985	1	+	3212334	3213694
chr5	3236430	3236868	Gm15772	1	+	3236430	3236868
chr5	3270318	3284584	Gm36548	1	+	3270318	3284584
chr5	3472860	3480873	Gm17590	1	-	3472860	3480873
chr5	3498624	3500072	Gm42435	1	-	3498624	3500072
chr5	3544036	3544788	Gm43017	1	+	3544036	3544788
chr5	3585111	3586374	2510017J16Rik	1	+	3585111	3586374
chr5	3624629	3625363	Gm43825	1	-	3624629	3625363
chr5	3629776	3631722	4833413G10Rik	1	-	3629776	3631722
chr5	3751900	3755577	Gm43679	1	-	3751900	3755577
chr5	3875361	3876154	Rps4x-ps	1	+	3875361	3876154
chr5	3989005	3990717	Wdr46-ps	1	+	3989005	3990717
chr5	4073570	4075457	Gm43031	1	+	4073570	4075457
chr5	4764833	4765665	Gm15750	1	+	4764833	4765665
chr5	4784752	4799094	Gm42744	1	-	4784752	4799094
chr5	4819505	4822627	Gm43112	1	-	4819505	4822627
chr5	4826339	4828093	Gm43113	1	-	4826339	4828093
chr5	4868347	4870266	Gm43111	1	-	4868347	4870266
chr5	5137444	5140107	Gm43623	1	-	5137444	5140107
chr5	5154570	5157914	Gm43577	1	-	5154570	5157914
chr5	5170393	5175152	Gm10484	1	-	5170393	5175152
chr5	5304355	5307002	Gm43727	1	-	5304355	5307002
chr5	5309001	5311623	Gm43728	1	-	5309001	5311623
chr5	5567327	5567757	Gm30652	1	+	5567327	5567757
chr5	5696857	5698794	Gm43219	1	+	5696857	5698794
chr5	5781614	5783555	Gm15459	1	-	5781614	5783555
chr5	5798196	5799942	Gm38697	1	+	5798196	5799942
chr5	6311310	6313991	Gm42718	1	-	6311310	6313991
chr5	6358835	6359190	Gm42719	1	+	6358835	6359190
chr5	6414398	6427065	Gm40263	1	+	6414398	6427065
chr5	6426843	6429232	Gm3203	1	-	6426843	6429232
chr5	6646519	6646808	Gm43324	1	-	6646519	6646808
chr5	6748891	6749457	Gm5714	1	-	6748891	6749457
chr5	7179364	7180700	Tubb4b-ps1	1	+	7179364	7180700
chr5	7233400	7235837	Gm42598	1	-	7233400	7235837
chr5	7260855	7262399	Gm42597	1	-	7260855	7262399
chr5	7276323	7276909	Gm43841	1	+	7276323	7276909
chr5	7399361	7400362	Gm4960	1	-	7399361	7400362
chr5	7680107	7960346	Gm30835	1	-	7680107	7960346
chr5	7857107	7857847	Gm8802	1	+	7857107	7857847
chr5	7923832	7924124	Gm43478	1	+	7923832	7924124
chr5	8037293	8052707	Gm15731	1	-	8037293	8052707
chr5	8055138	8055553	Gm15730	1	+	8055138	8055553
chr5	8179635	8181463	Gm21759	1	+	8179635	8181463
chr5	8327331	8329395	Gm42490	1	-	8327331	8329395
chr5	8512462	8514852	Gm42685	1	-	8512462	8514852
chr5	8669519	8673134	Gm42684	1	+	8669519	8673134
chr5	8731660	8735768	Gm42686	1	-	8731660	8735768
chr5	8773576	8798523	Gm5106	1	-	8773576	8798523
chr5	8831146	8831447	7330423F06Rik	1	+	8831146	8831447
chr5	8912970	8913958	Gm17936	1	+	8912970	8913958
chr5	8971947	8972142	Gm15610	1	+	8971947	8972142
chr5	8997158	8997389	Gm37153	1	+	8997158	8997389
chr5	8998401	8999669	Gm15611	1	-	8998401	8999669
chr5	9034779	9061316	Gm40264	1	+	9034779	9061316
chr5	9260934	9261388	Gm7332	1	-	9260934	9261388
chr5	9264221	9266022	Gm15734	1	-	9264221	9266022
chr5	9353758	9354000	Gm15733	1	+	9353758	9354000
chr5	9599871	9602607	Gm42455	1	-	9599871	9602607
chr5	9779404	9780368	Gm35212	1	+	9779404	9780368
chr5	9968673	9969418	Gm42832	1	+	9968673	9969418
chr5	10067364	10070678	Gm6586	1	+	10067364	10070678
chr5	10116582	10118047	Gm5715	1	+	10116582	10118047
chr5	10187865	10237890	Gm10482	1	+	10187865	10237890
chr5	10235870	10236971	Gm28685	1	-	10235870	10236971
chr5	10249091	10349408	Gm31831	1	+	10249091	10349408
chr5	10537284	10539532	Gm17091	1	+	10537284	10539532
chr5	10558352	10559396	Gm4959	1	+	10558352	10559396
chr5	10668074	10668543	Gm42828	1	-	10668074	10668543
chr5	10706908	10707164	Gm42834	1	-	10706908	10707164
chr5	10741051	10743175	Gm42833	1	-	10741051	10743175
chr5	10865028	10870808	Gm6455	1	+	10865028	10870808
chr5	10875620	10876749	Gm3321	1	+	10875620	10876749
chr5	10930422	10946571	Gm43358	1	-	10930422	10946571
chr5	10957405	10958237	Gm8861	1	+	10957405	10958237
chr5	11022259	11038939	Gm43492	1	-	11022259	11038939
chr5	11050459	11050745	Gm8874	1	+	11050459	11050745
chr5	11109799	11126455	4930558F17Rik	1	-	11109799	11126455
chr5	11137278	11193590	AC174780.1	1	+	11137278	11193590
chr5	11165536	11181825	Gm32554	1	-	11165536	11181825
chr5	11238535	11254753	Gm33093	1	-	11238535	11254753
chr5	11265589	11266421	Gm8891	1	+	11265589	11266421
chr5	11320803	11340297	Gm32877	1	-	11320803	11340297
chr5	11351108	11352214	Gm8896	1	+	11351108	11352214
chr5	11400211	11415204	1700108N06Rik	1	-	11400211	11415204
chr5	11426452	11427139	Gm29745	1	+	11426452	11427139
chr5	11460423	11464271	Gm43540	1	+	11460423	11464271
chr5	11485334	11501452	4930437M23Rik	1	-	11485334	11501452
chr5	11512246	11513378	Gm21040	1	+	11512246	11513378
chr5	11577107	11593779	Gm43640	1	-	11577107	11593779
chr5	11604670	11605594	Gm8920	1	+	11604670	11605594
chr5	11664166	11680823	Gm33847	1	-	11664166	11680823
chr5	11689252	11769308	1700003C15Rik	1	-	11689252	11769308
chr5	11691658	11692790	Gm8924	1	+	11691658	11692790
chr5	11780119	11781251	Gm8929	1	+	11780119	11781251
chr5	11828045	11844359	Gm43132	1	-	11828045	11844359
chr5	11855233	11856181	Gm29755	1	+	11855233	11856181
chr5	11900482	11916836	Gm43131	1	-	11900482	11916836
chr5	11927621	11928740	Gm5288	1	+	11927621	11928740
chr5	12089536	12097647	Gm29066	1	+	12089536	12097647
chr5	12092019	12099441	Gm38242	1	-	12092019	12099441
chr5	12142040	12144961	Gm42910	1	-	12142040	12144961
chr5	12354696	12355787	Gm8953	1	-	12354696	12355787
chr5	12478865	12479628	Gm8925	1	-	12478865	12479628
chr5	12554631	12558250	Gm42909	1	+	12554631	12558250
chr5	12669154	12670728	Gm42580	1	-	12669154	12670728
chr5	13042432	13043434	Gm10481	1	-	13042432	13043434
chr5	13080827	13082142	Gm6641	1	+	13080827	13082142
chr5	13121447	13121766	Gm10108	1	-	13121447	13121766
chr5	13133458	13135958	Gm42680	1	-	13133458	13135958
chr5	13481027	13484934	Gm43130	1	+	13481027	13484934
chr5	13525722	13528408	Gm42676	1	+	13525722	13528408
chr5	13548693	13552728	Gm42675	1	+	13548693	13552728
chr5	13604034	13606233	Gm43719	1	+	13604034	13606233
chr5	13615958	13617815	Gm43718	1	-	13615958	13617815
chr5	13748110	13808343	4930568A13Rik	1	-	13748110	13808343
chr5	13763617	13764722	Gm4751	1	+	13763617	13764722
chr5	13768661	13771887	Gm6647	1	+	13768661	13771887
