chr5	3270318	3284584	Gm36548	1	+	3270318	3284584
chr5	4784752	4799094	Gm42744	1	-	4784752	4799094
chr5	6414398	6427065	Gm40263	1	+	6414398	6427065
chr5	7680107	7960346	Gm30835	1	-	7680107	7960346
chr5	8998401	8999669	Gm15611	1	-	8998401	8999669
chr5	9034779	9061316	Gm40264	1	+	9034779	9061316
chr5	9264221	9266022	Gm15734	1	-	9264221	9266022
chr5	10187865	10237890	Gm10482	1	+	10187865	10237890
chr5	10249091	10349408	Gm31831	1	+	10249091	10349408
chr5	10865028	10870808	Gm6455	1	+	10865028	10870808
chr5	10930422	10946571	Gm43358	1	-	10930422	10946571
chr5	11022259	11038939	Gm43492	1	-	11022259	11038939
chr5	11109799	11126455	4930558F17Rik	1	-	11109799	11126455
chr5	11165536	11181825	Gm32554	1	-	11165536	11181825
chr5	11238535	11254753	Gm33093	1	-	11238535	11254753
chr5	11320803	11340297	Gm32877	1	-	11320803	11340297
chr5	11400211	11415204	1700108N06Rik	1	-	11400211	11415204
chr5	11485334	11501452	4930437M23Rik	1	-	11485334	11501452
chr5	11577107	11593779	Gm43640	1	-	11577107	11593779
chr5	11664166	11680823	Gm33847	1	-	11664166	11680823
chr5	11689252	11769308	1700003C15Rik	1	-	11689252	11769308
chr5	11828045	11844359	Gm43132	1	-	11828045	11844359
chr5	11900482	11916836	Gm43131	1	-	11900482	11916836
chr5	12089536	12097647	Gm29066	1	+	12089536	12097647
chr5	12354696	12355787	Gm8953	1	-	12354696	12355787
chr5	13748110	13808343	4930568A13Rik	1	-	13748110	13808343
chr5	15863927	15883829	4930519H02Rik	1	-	15863927	15883829
chr5	15923754	15933406	Gm3510	1	-	15923754	15933406
chr5	16835913	16837658	Gm28710	1	+	16835913	16837658
chr5	18481704	18490194	Gm31752	1	-	18481704	18490194
chr5	22400885	22404718	Gm43657	1	-	22400885	22404718
chr5	22550431	22807850	6030443J06Rik	1	+	22550431	22807850
chr5	22738909	22746907	A930003O13Rik	1	-	22738909	22746907
chr5	23330369	23347274	Gm42951	1	-	23330369	23347274
chr5	23382307	23434269	5031425E22Rik	1	-	23382307	23434269
chr5	23387108	23388601	4930580E04Rik	1	+	23387108	23388601
chr5	23850596	23855038	2700038G22Rik	1	+	23850596	23855038
chr5	24447907	24448489	2310074N15Rik	1	+	24447907	24448489
chr5	24985841	24998168	1500035N22Rik	1	+	24985841	24998168
chr5	25530012	25531466	1700096K18Rik	1	+	25530012	25531466
chr5	25659805	25661282	Gm10062	1	-	25659805	25661282
chr5	25659808	25661275	Gm43972	1	+	25659808	25661275
chr5	26460069	26493314	4930584F24Rik	1	-	26460069	26493314
chr5	28019464	28071105	Gm26608	1	-	28019464	28071105
chr5	29378698	29390488	4632411P08Rik	1	+	29378698	29390488
chr5	29886727	29891964	Gm42450	1	-	29886727	29891964
chr5	29996140	30008798	A230098N10Rik	1	-	29996140	30008798
